Wyandot County,Wyandot,Ohio,22447
Adair County,Adair,Oklahoma,22194
Alfalfa County,Alfalfa,Oklahoma,5847
Atoka County,Atoka,Oklahoma,13898
Beaver County,Beaver,Oklahoma,5566
Beckham County,Beckham,Oklahoma,23637
Blaine County,Blaine,Oklahoma,9720
Bryan County,Bryan,Oklahoma,44244
Caddo County,Caddo,Oklahoma,29594
Canadian County,Canadian,Oklahoma,126123
Carter County,Carter,Oklahoma,48491
Cherokee County,Cherokee,Oklahoma,48017
Choctaw County,Choctaw,Oklahoma,15045
Cimarron County,Cimarron,Oklahoma,2335
Cleveland County,Cleveland,Oklahoma,269340
Coal County,Coal,Oklahoma,5867
Comanche County,Comanche,Oklahoma,124937
Cotton County,Cotton,Oklahoma,6152
Craig County,Craig,Oklahoma,14672
Creek County,Creek,Oklahoma,70470
Custer County,Custer,Oklahoma,29377
Delaware County,Delaware,Oklahoma,41377
Dewey County,Dewey,Oklahoma,4844
Ellis County,Ellis,Oklahoma,4170
Garfield County,Garfield,Oklahoma,62267
Garvin County,Garvin,Oklahoma,27334
Grady County,Grady,Oklahoma,53685
Grant County,Grant,Oklahoma,4528
Greer County,Greer,Oklahoma,6171
Harmon County,Harmon,Oklahoma,2869
Harper County,Harper,Oklahoma,3813
Haskell County,Haskell,Oklahoma,13052
Hughes County,Hughes,Oklahoma,13823
Jackson County,Jackson,Oklahoma,26088
Jefferson County,Jefferson,Oklahoma,6432
Johnston County,Johnston,Oklahoma,10990
Kay County,Kay,Oklahoma,45633
Kingfisher County,Kingfisher,Oklahoma,15276
Kiowa County,Kiowa,Oklahoma,9341
Latimer County,Latimer,Oklahoma,10775
Le Flore County,Le Flore,Oklahoma,49774
Lincoln County,Lincoln,Oklahoma,34351
Logan County,Logan,Oklahoma,44422
Love County,Love,Oklahoma,9742
McClain County,McClain,Oklahoma,36511
McCurtain County,McCurtain,Oklahoma,33065
McIntosh County,McIntosh,Oklahoma,20493
Major County,Major,Oklahoma,7683
Marshall County,Marshall,Oklahoma,15988
Mayes County,Mayes,Oklahoma,40804
Murray County,Murray,Oklahoma,13712
Muskogee County,Muskogee,Oklahoma,70303
Noble County,Noble,Oklahoma,11446
Nowata County,Nowata,Oklahoma,10555
Okfuskee County,Okfuskee,Oklahoma,12377
Oklahoma County,Oklahoma,Oklahoma,755245
Okmulgee County,Okmulgee,Oklahoma,39438
Osage County,Osage,Oklahoma,47987
Ottawa County,Ottawa,Oklahoma,32245
Pawnee County,Pawnee,Oklahoma,16513
Payne County,Payne,Oklahoma,79066
Pittsburg County,Pittsburg,Oklahoma,44703
Pontotoc County,Pontotoc,Oklahoma,37992
Pottawatomie County,Pottawatomie,Oklahoma,71158
Pushmataha County,Pushmataha,Oklahoma,11233
Roger Mills County,Roger Mills,Oklahoma,3743
Rogers County,Rogers,Oklahoma,89044
Seminole County,Seminole,Oklahoma,25426
Sequoyah County,Sequoyah,Oklahoma,41218
Stephens County,Stephens,Oklahoma,44919
Texas County,Texas,Oklahoma,22081
Tillman County,Tillman,Oklahoma,7711
Tulsa County,Tulsa,Oklahoma,622409
Wagoner County,Wagoner,Oklahoma,75700
Washington County,Washington,Oklahoma,51577
Washita County,Washita,Oklahoma,11678
Woods County,Woods,Oklahoma,9041
Woodward County,Woodward,Oklahoma,21221
Baker County,Baker,Oregon,16018
Benton County,Benton,Oregon,86591
Clackamas County,Clackamas,Oregon,388263
Clatsop County,Clatsop,Oregon,37244
Columbia County,Columbia,Oregon,49344
Coos County,Coos,Oregon,62282
Crook County,Crook,Oregon,20815
Curry County,Curry,Oregon,22339
Deschutes County,Deschutes,Oregon,165954
Douglas County,Douglas,Oregon,106940
Gilliam County,Gilliam,Oregon,1947
Grant County,Grant,Oregon,7283
Harney County,Harney,Oregon,7146
Hood River County,Hood River,Oregon,22675
Jackson County,Jackson,Oregon,208545
Jefferson County,Jefferson,Oregon,21145
Josephine County,Josephine,Oregon,83306
Klamath County,Klamath,Oregon,65910
Lake County,Lake,Oregon,7820
Lane County,Lane,Oregon,356212
Lincoln County,Lincoln,Oregon,46350
Linn County,Linn,Oregon,118765
Malheur County,Malheur,Oregon,30479
Marion County,Marion,Oregon,323614
Morrow County,Morrow,Oregon,11336
Multnomah County,Multnomah,Oregon,766135
Polk County,Polk,Oregon,76794
Sherman County,Sherman,Oregon,1731
Tillamook County,Tillamook,Oregon,25317
Umatilla County,Umatilla,Oregon,76720
Union County,Union,Oregon,25652
Wallowa County,Wallowa,Oregon,6814
Wasco County,Wasco,Oregon,25477
Washington County,Washington,Oregon,554996
Wheeler County,Wheeler,Oregon,1381
Yamhill County,Yamhill,Oregon,100725
Adams County,Adams,Pennsylvania,101546
Allegheny County,Allegheny,Pennsylvania,1231527
Armstrong County,Armstrong,Pennsylvania,68107
Beaver County,Beaver,Pennsylvania,170115
Bedford County,Bedford,Pennsylvania,49055
Berks County,Berks,Pennsylvania,413521
Blair County,Blair,Pennsylvania,126314
Bradford County,Bradford,Pennsylvania,62316
Bucks County,Bucks,Pennsylvania,626976
Butler County,Butler,Pennsylvania,185476
Cambria County,Cambria,Pennsylvania,140499
Cameron County,Cameron,Pennsylvania,4886
Carbon County,Carbon,Pennsylvania,64786
Centre County,Centre,Pennsylvania,155403
Chester County,Chester,Pennsylvania,509468
Clarion County,Clarion,Pennsylvania,39155
Clearfield County,Clearfield,Pennsylvania,81174
Clinton County,Clinton,Pennsylvania,39954
Columbia County,Columbia,Pennsylvania,66797
Crawford County,Crawford,Pennsylvania,87376
Cumberland County,Cumberland,Pennsylvania,241212
Dauphin County,Dauphin,Pennsylvania,270937
Delaware County,Delaware,Pennsylvania,561973
Elk County,Elk,Pennsylvania,31479
Erie County,Erie,Pennsylvania,280294
Fayette County,Fayette,Pennsylvania,134999
Forest County,Forest,Pennsylvania,7631
Franklin County,Franklin,Pennsylvania,152085
Fulton County,Fulton,Pennsylvania,14670
Greene County,Greene,Pennsylvania,37838
Huntingdon County,Huntingdon,Pennsylvania,45694
Indiana County,Indiana,Pennsylvania,87745
Jefferson County,Jefferson,Pennsylvania,44966
Juniata County,Juniata,Pennsylvania,24768
Lackawanna County,Lackawanna,Pennsylvania,213931
Lancaster County,Lancaster,Pennsylvania,529600
Lawrence County,Lawrence,Pennsylvania,89333
Lebanon County,Lebanon,Pennsylvania,135486
Lehigh County,Lehigh,Pennsylvania,355092
Luzerne County,Luzerne,Pennsylvania,320103
Lycoming County,Lycoming,Pennsylvania,116754
McKean County,McKean,Pennsylvania,42979
Mercer County,Mercer,Pennsylvania,115195
Mifflin County,Mifflin,Pennsylvania,46616
Monroe County,Monroe,Pennsylvania,167148
Montgomery County,Montgomery,Pennsylvania,812376
Montour County,Montour,Pennsylvania,18541
Northampton County,Northampton,Pennsylvania,299791
Northumberland County,Northumberland,Pennsylvania,94076
Perry County,Perry,Pennsylvania,45562
Philadelphia County,Philadelphia,Pennsylvania,1553165
Pike County,Pike,Pennsylvania,56591
Potter County,Potter,Pennsylvania,17497
Schuylkill County,Schuylkill,Pennsylvania,146920
Snyder County,Snyder,Pennsylvania,39865
Somerset County,Somerset,Pennsylvania,76520
Sullivan County,Sullivan,Pennsylvania,6351
Susquehanna County,Susquehanna,Pennsylvania,42286
Tioga County,Tioga,Pennsylvania,42463
Union County,Union,Pennsylvania,44867
Venango County,Venango,Pennsylvania,53907
Warren County,Warren,Pennsylvania,40885
Washington County,Washington,Pennsylvania,208206
Wayne County,Wayne,Pennsylvania,51548
Westmoreland County,Westmoreland,Pennsylvania,362437
Wyoming County,Wyoming,Pennsylvania,28003
York County,York,Pennsylvania,438965
Bristol County,Bristol,Rhode Island,49220
Kent County,Kent,Rhode Island,165035
Newport County,Newport,Rhode Island,82397
Providence County,Providence,Rhode Island,628600
Washington County,Washington,Rhode Island,126259
Abbeville County,Abbeville,South Carolina,25007
Aiken County,Aiken,South Carolina,164176
Allendale County,Allendale,South Carolina,9839
Anderson County,Anderson,South Carolina,190641
Bamberg County,Bamberg,South Carolina,15430
Barnwell County,Barnwell,South Carolina,22119
Beaufort County,Beaufort,South Carolina,171838
Berkeley County,Berkeley,South Carolina,194020
Calhoun County,Calhoun,South Carolina,15055
Charleston County,Charleston,South Carolina,372803
Cherokee County,Cherokee,South Carolina,55885
Chester County,Chester,South Carolina,32578
Chesterfield County,Chesterfield,South Carolina,46197
Clarendon County,Clarendon,South Carolina,34355
Colleton County,Colleton,South Carolina,37788
Darlington County,Darlington,South Carolina,67935
Dillon County,Dillon,South Carolina,31229
Dorchester County,Dorchester,South Carolina,145397
Edgefield County,Edgefield,South Carolina,26436
Fairfield County,Fairfield,South Carolina,23109
Florence County,Florence,South Carolina,138326
Georgetown County,Georgetown,South Carolina,60440
Greenville County,Greenville,South Carolina,474266
Greenwood County,Greenwood,South Carolina,69723
Hampton County,Hampton,South Carolina,20408
Horry County,Horry,South Carolina,289650
Jasper County,Jasper,South Carolina,26629
Kershaw County,Kershaw,South Carolina,62516
Lancaster County,Lancaster,South Carolina,80458
Laurens County,Laurens,South Carolina,66229
Lee County,Lee,South Carolina,18347
Lexington County,Lexington,South Carolina,273752
McCormick County,McCormick,South Carolina,9947
Marion County,Marion,South Carolina,32072
Marlboro County,Marlboro,South Carolina,28003
Newberry County,Newberry,South Carolina,37521
Oconee County,Oconee,South Carolina,75045
Orangeburg County,Orangeburg,South Carolina,90942
Pickens County,Pickens,South Carolina,119829
Richland County,Richland,South Carolina,399256
Saluda County,Saluda,South Carolina,20091
Spartanburg County,Spartanburg,South Carolina,290969
Sumter County,Sumter,South Carolina,108123
Union County,Union,South Carolina,28030
Williamsburg County,Williamsburg,South Carolina,33067
York County,York,South Carolina,239363
Aurora County,Aurora,South Dakota,2720
Beadle County,Beadle,South Dakota,18080
Bennett County,Bennett,South Dakota,3452
Bon Homme County,Bon Homme,South Dakota,7046
Brookings County,Brookings,South Dakota,32968
Brown County,Brown,South Dakota,37907
Brule County,Brule,South Dakota,5366
Buffalo County,Buffalo,South Dakota,2024
Butte County,Butte,South Dakota,10330
Campbell County,Campbell,South Dakota,1334
Charles Mix County,Charles Mix,South Dakota,9241
Clark County,Clark,South Dakota,3610
Clay County,Clay,South Dakota,13935
Codington County,Codington,South Dakota,27853
Corson County,Corson,South Dakota,4215
Custer County,Custer,South Dakota,8468
Davison County,Davison,South Dakota,19823
Day County,Day,South Dakota,5596
Deuel County,Deuel,South Dakota,4320
Dewey County,Dewey,South Dakota,5586
Douglas County,Douglas,South Dakota,3023
Edmunds County,Edmunds,South Dakota,4041
Fall River County,Fall River,South Dakota,6839
Faulk County,Faulk,South Dakota,2386
Grant County,Grant,South Dakota,7281
Gregory County,Gregory,South Dakota,4242
Haakon County,Haakon,South Dakota,1894
Hamlin County,Hamlin,South Dakota,5961
Hand County,Hand,South Dakota,3391
Hanson County,Hanson,South Dakota,3405
Harding County,Harding,South Dakota,1262
Hughes County,Hughes,South Dakota,17508
Hutchinson County,Hutchinson,South Dakota,7145
Hyde County,Hyde,South Dakota,1391
Jackson County,Jackson,South Dakota,3216
Jerauld County,Jerauld,South Dakota,2066
Jones County,Jones,South Dakota,1001
Kingsbury County,Kingsbury,South Dakota,5065
Lake County,Lake,South Dakota,12055
Lawrence County,Lawrence,South Dakota,24910
Lincoln County,Lincoln,South Dakota,49858
Lyman County,Lyman,South Dakota,3892
McCook County,McCook,South Dakota,5654
McPherson County,McPherson,South Dakota,2457
Marshall County,Marshall,South Dakota,4763
Meade County,Meade,South Dakota,27202
Mellette County,Mellette,South Dakota,2081
Miner County,Miner,South Dakota,2333
Minnehaha County,Minnehaha,South Dakota,179640
Moody County,Moody,South Dakota,6404
Oglala Lakota County,Oglala Lakota,South Dakota,14118
Pennington County,Pennington,South Dakota,105761
Perkins County,Perkins,South Dakota,3037
Potter County,Potter,South Dakota,2394
Roberts County,Roberts,South Dakota,10251
Sanborn County,Sanborn,South Dakota,2324
Spink County,Spink,South Dakota,6610
Stanley County,Stanley,South Dakota,2981
Sully County,Sully,South Dakota,1437
Todd County,Todd,South Dakota,9982
Tripp County,Tripp,South Dakota,5498
Turner County,Turner,South Dakota,8361
Union County,Union,South Dakota,14829
Walworth County,Walworth,South Dakota,5524
Yankton County,Yankton,South Dakota,22696
Ziebach County,Ziebach,South Dakota,2834
Anderson County,Anderson,Tennessee,75542
Bedford County,Bedford,Tennessee,45901
Benton County,Benton,Tennessee,16290
Bledsoe County,Bledsoe,Tennessee,12841
Blount County,Blount,Tennessee,125099
Bradley County,Bradley,Tennessee,101848
Campbell County,Campbell,Tennessee,40238
Cannon County,Cannon,Tennessee,13775
Carroll County,Carroll,Tennessee,28513
Carter County,Carter,Tennessee,57338
Cheatham County,Cheatham,Tennessee,39492
Chester County,Chester,Tennessee,17321
Claiborne County,Claiborne,Tennessee,31560
Clay County,Clay,Tennessee,7774
Cocke County,Cocke,Tennessee,35479
Coffee County,Coffee,Tennessee,53357
Crockett County,Crockett,Tennessee,14591
Cumberland County,Cumberland,Tennessee,57466
Davidson County,Davidson,Tennessee,658602
Decatur County,Decatur,Tennessee,11661
DeKalb County,DeKalb,Tennessee,19164
Dickson County,Dickson,Tennessee,50266
Dyer County,Dyer,Tennessee,38213
Fayette County,Fayette,Tennessee,38690
Fentress County,Fentress,Tennessee,17909
Franklin County,Franklin,Tennessee,41129
Gibson County,Gibson,Tennessee,49457
Giles County,Giles,Tennessee,28746
Grainger County,Grainger,Tennessee,22702
Greene County,Greene,Tennessee,68267
Grundy County,Grundy,Tennessee,13498
Hamblen County,Hamblen,Tennessee,63074
Hamilton County,Hamilton,Tennessee,348673
Hancock County,Hancock,Tennessee,6679
Hardeman County,Hardeman,Tennessee,26306
Hardin County,Hardin,Tennessee,26034
Hawkins County,Hawkins,Tennessee,56800
Haywood County,Haywood,Tennessee,18224
Henderson County,Henderson,Tennessee,28048
Henry County,Henry,Tennessee,32210
Hickman County,Hickman,Tennessee,24267
Houston County,Houston,Tennessee,8292
Humphreys County,Humphreys,Tennessee,18243
Jackson County,Jackson,Tennessee,11517
Jefferson County,Jefferson,Tennessee,52123
Johnson County,Johnson,Tennessee,17977
Knox County,Knox,Tennessee,444622
Lake County,Lake,Tennessee,7731
Lauderdale County,Lauderdale,Tennessee,27795
Lawrence County,Lawrence,Tennessee,41990
Lewis County,Lewis,Tennessee,11961
Lincoln County,Lincoln,Tennessee,33633
Loudon County,Loudon,Tennessee,50448
McMinn County,McMinn,Tennessee,52341
McNairy County,McNairy,Tennessee,26140
Macon County,Macon,Tennessee,22701
Madison County,Madison,Tennessee,98733
Marion County,Marion,Tennessee,28374
Marshall County,Marshall,Tennessee,31130
Maury County,Maury,Tennessee,83761
Meigs County,Meigs,Tennessee,11649
Monroe County,Monroe,Tennessee,45265
Montgomery County,Montgomery,Tennessee,184119
Moore County,Moore,Tennessee,6301
Morgan County,Morgan,Tennessee,21915
Obion County,Obion,Tennessee,31131
Overton County,Overton,Tennessee,22075
Perry County,Perry,Tennessee,7869
Pickett County,Pickett,Tennessee,5090
Polk County,Polk,Tennessee,16690
Putnam County,Putnam,Tennessee,73525
Rhea County,Rhea,Tennessee,32513
Roane County,Roane,Tennessee,53047
Robertson County,Robertson,Tennessee,67383
Rutherford County,Rutherford,Tennessee,281029
Scott County,Scott,Tennessee,22015
Sequatchie County,Sequatchie,Tennessee,14681
Sevier County,Sevier,Tennessee,93570
Shelby County,Shelby,Tennessee,939465
Smith County,Smith,Tennessee,19074
Stewart County,Stewart,Tennessee,13362
Sullivan County,Sullivan,Tennessee,156595
Sumner County,Sumner,Tennessee,168888
Tipton County,Tipton,Tennessee,61586
Trousdale County,Trousdale,Tennessee,7828
Unicoi County,Unicoi,Tennessee,18082
Union County,Union,Tennessee,19102
Van Buren County,Van Buren,Tennessee,5583
Warren County,Warren,Tennessee,39965
Washington County,Washington,Tennessee,125546
Wayne County,Wayne,Tennessee,16939
Weakley County,Weakley,Tennessee,34450
White County,White,Tennessee,26244
Williamson County,Williamson,Tennessee,198901
Wilson County,Wilson,Tennessee,121945
Anderson County,Anderson,Texas,57938
Andrews County,Andrews,Texas,16799
Angelina County,Angelina,Texas,87441
Aransas County,Aransas,Texas,24356
Archer County,Archer,Texas,8681
Armstrong County,Armstrong,Texas,1949
Atascosa County,Atascosa,Texas,47093
Austin County,Austin,Texas,28847
Bailey County,Bailey,Texas,7114
Bandera County,Bandera,Texas,20601
Bastrop County,Bastrop,Texas,75825
Baylor County,Baylor,Texas,3614
Bee County,Bee,Texas,32799
Bell County,Bell,Texas,326843
Bexar County,Bexar,Texas,1817610
Blanco County,Blanco,Texas,10723
Borden County,Borden,Texas,637
Bosque County,Bosque,Texas,17855
Bowie County,Bowie,Texas,93487
Brazoria County,Brazoria,Texas,330242
Brazos County,Brazos,Texas,203164
Brewster County,Brewster,Texas,9286
Briscoe County,Briscoe,Texas,1537
Brooks County,Brooks,Texas,7237
Brown County,Brown,Texas,37749
Burleson County,Burleson,Texas,17169
Burnet County,Burnet,Texas,43823
Caldwell County,Caldwell,Texas,39232
Calhoun County,Calhoun,Texas,21806
Callahan County,Callahan,Texas,13525
Cameron County,Cameron,Texas,417276
Camp County,Camp,Texas,12413
Carson County,Carson,Texas,6010
Cass County,Cass,Texas,30331
Castro County,Castro,Texas,8030
Chambers County,Chambers,Texas,36812
Cherokee County,Cherokee,Texas,50878
Childress County,Childress,Texas,7095
Clay County,Clay,Texas,10473
Cochran County,Cochran,Texas,3016
Coke County,Coke,Texas,3210
Coleman County,Coleman,Texas,8543
Collin County,Collin,Texas,854778
Collingsworth County,Collingsworth,Texas,3099
Colorado County,Colorado,Texas,20752
Comal County,Comal,Texas,118480
Comanche County,Comanche,Texas,13623
Concho County,Concho,Texas,4043
Cooke County,Cooke,Texas,38467
Coryell County,Coryell,Texas,76192
Cottle County,Cottle,Texas,1452
Crane County,Crane,Texas,4773
Crockett County,Crockett,Texas,3807
Crosby County,Crosby,Texas,5991
Culberson County,Culberson,Texas,2277
Dallam County,Dallam,Texas,7057
Dallas County,Dallas,Texas,2480331
Dawson County,Dawson,Texas,13810
Deaf Smith County,Deaf Smith,Texas,19177
Delta County,Delta,Texas,5238
Denton County,Denton,Texas,728799
DeWitt County,DeWitt,Texas,20503
Dickens County,Dickens,Texas,2291
Dimmit County,Dimmit,Texas,10897
Donley County,Donley,Texas,3522
Duval County,Duval,Texas,11640
Eastland County,Eastland,Texas,18245
Ector County,Ector,Texas,149378
Edwards County,Edwards,Texas,1884
Ellis County,Ellis,Texas,155976
El Paso County,El Paso,Texas,827718
Erath County,Erath,Texas,39658
Falls County,Falls,Texas,17493
Fannin County,Fannin,Texas,33659
Fayette County,Fayette,Texas,24821
Fisher County,Fisher,Texas,3856
Floyd County,Floyd,Texas,6230
Foard County,Foard,Texas,1277
Fort Bend County,Fort Bend,Texas,652365
Franklin County,Franklin,Texas,10660
Freestone County,Freestone,Texas,19646
Frio County,Frio,Texas,18065
Gaines County,Gaines,Texas,18921
Galveston County,Galveston,Texas,306782
Garza County,Garza,Texas,6317
Gillespie County,Gillespie,Texas,25357
Glasscock County,Glasscock,Texas,1251
Goliad County,Goliad,Texas,7465
Gonzales County,Gonzales,Texas,20312
Gray County,Gray,Texas,23043
Grayson County,Grayson,Texas,122353
Gregg County,Gregg,Texas,123024
Grimes County,Grimes,Texas,26859
Guadalupe County,Guadalupe,Texas,143183
Hale County,Hale,Texas,35764
Hall County,Hall,Texas,3239
Hamilton County,Hamilton,Texas,8310
Hansford County,Hansford,Texas,5555
Hardeman County,Hardeman,Texas,4016
Hardin County,Hardin,Texas,55417
Harris County,Harris,Texas,4336853
Harrison County,Harrison,Texas,66886
Hartley County,Hartley,Texas,6100
Haskell County,Haskell,Texas,5875
Hays County,Hays,Texas,176026
Hemphill County,Hemphill,Texas,4158
Henderson County,Henderson,Texas,78675
Hidalgo County,Hidalgo,Texas,815996
Hill County,Hill,Texas,34823
Hockley County,Hockley,Texas,23530
Hood County,Hood,Texas,52905
Hopkins County,Hopkins,Texas,35565
Houston County,Houston,Texas,22911
Howard County,Howard,Texas,36147
Hudspeth County,Hudspeth,Texas,3318
Hunt County,Hunt,Texas,87048
Hutchinson County,Hutchinson,Texas,21819
Irion County,Irion,Texas,1612
Jack County,Jack,Texas,8957
Jackson County,Jackson,Texas,14591
Jasper County,Jasper,Texas,35649
Jeff Davis County,Jeff Davis,Texas,2253
Jefferson County,Jefferson,Texas,252358
Jim Hogg County,Jim Hogg,Texas,5245
Jim Wells County,Jim Wells,Texas,41680
Johnson County,Johnson,Texas,154707
Jones County,Jones,Texas,19859
Karnes County,Karnes,Texas,15081
Kaufman County,Kaufman,Texas,108568
Kendall County,Kendall,Texas,37766
Kenedy County,Kenedy,Texas,412
Kent County,Kent,Texas,807
Kerr County,Kerr,Texas,49953
Kimble County,Kimble,Texas,4481
King County,King,Texas,285
Kinney County,Kinney,Texas,3586
Kleberg County,Kleberg,Texas,32101
Knox County,Knox,Texas,3767
Lamar County,Lamar,Texas,49426
Lamb County,Lamb,Texas,13775
Lampasas County,Lampasas,Texas,20222
La Salle County,La Salle,Texas,7369
Lavaca County,Lavaca,Texas,19581
Lee County,Lee,Texas,16628
Leon County,Leon,Texas,16742
Liberty County,Liberty,Texas,76907
Limestone County,Limestone,Texas,23326
Lipscomb County,Lipscomb,Texas,3485
Live Oak County,Live Oak,Texas,11867
Llano County,Llano,Texas,19444
Loving County,Loving,Texas,95
Lubbock County,Lubbock,Texas,289324
Lynn County,Lynn,Texas,5723
McCulloch County,McCulloch,Texas,8330
McLennan County,McLennan,Texas,241481
McMullen County,McMullen,Texas,764
Madison County,Madison,Texas,13781
Marion County,Marion,Texas,10235
Martin County,Martin,Texas,5312
Mason County,Mason,Texas,4128
Matagorda County,Matagorda,Texas,36592
Maverick County,Maverick,Texas,55932
Medina County,Medina,Texas,47399
Menard County,Menard,Texas,2148
Midland County,Midland,Texas,151468
Milam County,Milam,Texas,24167
Mills County,Mills,Texas,4907
Mitchell County,Mitchell,Texas,9402
Montague County,Montague,Texas,19503
Montgomery County,Montgomery,Texas,499137
Moore County,Moore,Texas,22141
Morris County,Morris,Texas,12834
Motley County,Motley,Texas,1196
Nacogdoches County,Nacogdoches,Texas,65330
Navarro County,Navarro,Texas,48038
Newton County,Newton,Texas,14140
Nolan County,Nolan,Texas,15037
Nueces County,Nueces,Texas,352107
Ochiltree County,Ochiltree,Texas,10806
Oldham County,Oldham,Texas,2102
Orange County,Orange,Texas,82957
Palo Pinto County,Palo Pinto,Texas,27889
Panola County,Panola,Texas,23870
Parker County,Parker,Texas,121418
Parmer County,Parmer,Texas,9965
Pecos County,Pecos,Texas,15697
Polk County,Polk,Texas,45790
Potter County,Potter,Texas,121661
Presidio County,Presidio,Texas,7201
Rains County,Rains,Texas,11065
Randall County,Randall,Texas,126474
Reagan County,Reagan,Texas,3601
Real County,Real,Texas,3350
Red River County,Red River,Texas,12470
Reeves County,Reeves,Texas,13965
Refugio County,Refugio,Texas,7305
Roberts County,Roberts,Texas,831
Robertson County,Robertson,Texas,16486
Rockwall County,Rockwall,Texas,85245
Runnels County,Runnels,Texas,10309
Rusk County,Rusk,Texas,53622
Sabine County,Sabine,Texas,10361
San Augustine County,San Augustine,Texas,8769
San Jacinto County,San Jacinto,Texas,26856
San Patricio County,San Patricio,Texas,66137
San Saba County,San Saba,Texas,6012
Schleicher County,Schleicher,Texas,3206
Scurry County,Scurry,Texas,17302
Shackelford County,Shackelford,Texas,3375
Shelby County,Shelby,Texas,25792
Sherman County,Sherman,Texas,3093
Smith County,Smith,Texas,216080
Somervell County,Somervell,Texas,8658
Starr County,Starr,Texas,61963
Stephens County,Stephens,Texas,9247
Sterling County,Sterling,Texas,1219
Stonewall County,Stonewall,Texas,1432
Sutton County,Sutton,Texas,4006
Swisher County,Swisher,Texas,7763
Tarrant County,Tarrant,Texas,1911541
Taylor County,Taylor,Texas,134117
Terrell County,Terrell,Texas,903
Terry County,Terry,Texas,12743
Throckmorton County,Throckmorton,Texas,1600
Titus County,Titus,Texas,32581
Tom Green County,Tom Green,Texas,114954
Travis County,Travis,Texas,1120954
Trinity County,Trinity,Texas,14393
Tyler County,Tyler,Texas,21464
Upshur County,Upshur,Texas,39884
Upton County,Upton,Texas,3372
Uvalde County,Uvalde,Texas,26926
Val Verde County,Val Verde,Texas,48623
Van Zandt County,Van Zandt,Texas,52481
Victoria County,Victoria,Texas,90028
Walker County,Walker,Texas,68817
Waller County,Waller,Texas,45213
Ward County,Ward,Texas,11244
Washington County,Washington,Texas,34147
Webb County,Webb,Texas,262495
Wharton County,Wharton,Texas,41216
Wheeler County,Wheeler,Texas,5751
Wichita County,Wichita,Texas,132047
Wilbarger County,Wilbarger,Texas,13131
Willacy County,Willacy,Texas,21921
Williamson County,Williamson,Texas,471014
Wilson County,Wilson,Texas,45418
Winkler County,Winkler,Texas,7606
Wise County,Wise,Texas,60939
Wood County,Wood,Texas,42306
Yoakum County,Yoakum,Texas,8184
Young County,Young,Texas,18341
Zapata County,Zapata,Texas,14390
Zavala County,Zavala,Texas,12156
Beaver County,Beaver,Utah,6459
Box Elder County,Box Elder,Utah,50794
Cache County,Cache,Utah,116909
Carbon County,Carbon,Utah,20988
Daggett County,Daggett,Utah,1127
Davis County,Davis,Utah,322094
Duchesne County,Duchesne,Utah,20308
Emery County,Emery,Utah,10749
Garfield County,Garfield,Utah,5083
Grand County,Grand,Utah,9360
Iron County,Iron,Utah,46780
Juab County,Juab,Utah,10348
Kane County,Kane,Utah,7260
Millard County,Millard,Utah,12662
Morgan County,Morgan,Utah,10173
Piute County,Piute,Utah,1510
Rich County,Rich,Utah,2288
Salt Lake County,Salt Lake,Utah,1079721
San Juan County,San Juan,Utah,14973
Sanpete County,Sanpete,Utah,28237
Sevier County,Sevier,Utah,20852
Summit County,Summit,Utah,38486
Tooele County,Tooele,Utah,60762
Uintah County,Uintah,Utah,35555
Utah County,Utah,Utah,551891
Wasatch County,Wasatch,Utah,26437
Washington County,Washington,Utah,147800
Wayne County,Wayne,Utah,2747
Weber County,Weber,Utah,238519
Addison County,Addison,Vermont,36791
Bennington County,Bennington,Vermont,36659
Caledonia County,Caledonia,Vermont,31157
Chittenden County,Chittenden,Vermont,159515
Essex County,Essex,Vermont,6211
Franklin County,Franklin,Vermont,48294
Grand Isle County,Grand Isle,Vermont,6987
Lamoille County,Lamoille,Vermont,25067
Orange County,Orange,Vermont,28915
Orleans County,Orleans,Vermont,27169
Rutland County,Rutland,Vermont,60622
Washington County,Washington,Vermont,59319
Windham County,Windham,Vermont,43857
Windsor County,Windsor,Vermont,56067
Accomack County,Accomack,Virginia,33148
Albemarle County,Albemarle,Virginia,103000
Alleghany County,Alleghany,Virginia,16161
Amelia County,Amelia,Virginia,12745
Amherst County,Amherst,Virginia,32178
Appomattox County,Appomattox,Virginia,15255
Arlington County,Arlington,Virginia,224906
Augusta County,Augusta,Virginia,73912
Bath County,Bath,Virginia,4616
Bedford County,Bedford,Virginia,75773
Bland County,Bland,Virginia,6735
Botetourt County,Botetourt,Virginia,33002
Brunswick County,Brunswick,Virginia,16973
Buchanan County,Buchanan,Virginia,23597
Buckingham County,Buckingham,Virginia,17136
Campbell County,Campbell,Virginia,55235
Caroline County,Caroline,Virginia,29298
Carroll County,Carroll,Virginia,29883
Charles City County,Charles City,Virginia,7130
Charlotte County,Charlotte,Virginia,12305
Chesterfield County,Chesterfield,Virginia,327745
Clarke County,Clarke,Virginia,14348
Craig County,Craig,Virginia,5210
Culpeper County,Culpeper,Virginia,48506
Cumberland County,Cumberland,Virginia,9841
Dickenson County,Dickenson,Virginia,15486
Dinwiddie County,Dinwiddie,Virginia,27904
Essex County,Essex,Virginia,11229
Fairfax County,Fairfax,Virginia,1130924
